label,color,weather,subnivel,formalidad,adventurous,estampado,estilo,fit,application
1249,000000,cold,1.1,Formal,1,smooth,classic,tight,working_girl
1250,D3D3D3,cold,3.0,Informal,2,smooth,boho,oversize,freetime
1251,ECE9D6,cold,3.0,Informal,2,smooth,boho,oversize,freetime
1252,00008b,cold,3.0,Informal,2,smooth,boho,oversize,freetime
1253,666633,cold,3.0,Informal,2,smooth,boho,oversize,freetime
1254,00008b,warm,1.1,Formal,3,smooth,classic,loose,special_occasion
1255,000000,cold,3.0,Formal,2,smooth,classic,loose,night
1256,D84936,cold,3.0,Formal,2,smooth,classic,loose,night
1257,000000,warm,1.1,Informal,3,ethnic,boho,straight,freetime
1258,5F5E5E,warm,2.0,Informal,2,smooth,boho,straight,freetime
1259,87CEFA,cold,3.0,Formal,3,smooth,classic,tight,night
1260,000000,warm,2.0,Formal,2,smooth,classic,straight,night
1261,00008b,warm,2.0,Formal,2,smooth,classic,straight,night
1262,ECE9D6,warm,2.0,Formal,2,smooth,classic,straight,night
1263,F29985,cold,3.0,Informal,1,smooth,boho,straight,freetime
1264,D3D3D3,cold,3.0,Informal,1,smooth,boho,straight,freetime
1265,DFC8B2,cold,3.0,Informal,1,smooth,boho,straight,freetime
1266,000000,warm,3.2,Formal,2,smooth,classic,,freetime
1267,FFC0CB,warm,3.2,Formal,2,smooth,classic,,freetime
1268,666633,cold,3.1,Informal,2,smooth,casual,straight,freetime
1269,000000,cold,3.1,Informal,2,smooth,casual,straight,freetime
1270,000000,warm,2.0,Formal,1,floral,classic,straight,work
1271,666633,cold,1.1,Informal,2,smooth,street,tight,working_girl
1272,C7A2A2,cold,3.1,Informal,1,smooth,street,straight,freetime
1273,FFFFFF,cold,3.1,Informal,1,smooth,street,straight,freetime
1274,40E0D0,warm,3.2,Informal,3,ethnic,boho,,night
1275,800000,warm,3.0,Informal,1,smooth,casual,loose,freetime
1276,000000,warm,3.0,Informal,1,smooth,casual,loose,freetime
1277,D3D3D3,warm,3.0,Informal,1,smooth,casual,loose,freetime
1278,ECE9D6,warm,1.1,Informal,3,smooth,classic,straight,freetime
1279,000000,cold,1.1,Informal,2,smooth,minimal,straight,working_girl
1280,FFC0CB,cold,1.1,Informal,2,smooth,minimal,straight,working_girl
1281,D3D3D3,cold,1.1,Informal,2,smooth,minimal,straight,working_girl
1282,D3D3D3,cold,1.1,Formal,2,smooth,street,tight,freetime
1283,40E0D0,cold,3.1,Formal,3,other,classic,straight,freetime
1284,800000,cold,3.1,Formal,3,other,classic,straight,freetime
1285,008000,cold,3.1,Formal,3,other,classic,straight,freetime
1286,DFC8B2,cold,3.1,Formal,1,smooth,classic,straight,freetime
1287,666633,cold,3.1,Formal,1,smooth,classic,straight,freetime
1288,000000,cold,2.0,Informal,2,floral,boho,straight,freetime
1289,DEB24C,warm,2.0,Informal,2,smooth,casual,straight,freetime
1290,164A0A,warm,2.0,Informal,2,smooth,casual,straight,freetime
1291,B94600,warm,1.1,Informal,2,smooth,boho,loose,freetime
1292,000000,warm,1.1,Informal,2,smooth,boho,loose,freetime
1293,00008b,warm,2.0,Informal,1,smooth,classic,straight,freetime
1294,666633,warm,2.0,Informal,1,smooth,classic,straight,freetime
1295,ECE9D6,cold,2.0,Formal,1,vertical_stripes,classic,loose,freetime
1296,000000,warm,3.0,Formal,3,ethnic,boho,loose,freetime
1297,000000,cold,1.1,Formal,2,smooth,casual,tight,night
1298,00008b,warm,1.2,Formal,2,printed,classic,straight,freetime
1299,000000,warm,2.0,Informal,3,smooth,night,straight,freetime
1300,DEB24C,warm,2.0,Informal,3,smooth,night,straight,freetime
1301,D3D3D3,warm,2.0,Informal,3,smooth,night,straight,freetime
1302,000000,warm,2.0,Informal,2,horizontal_stripes,boho,straight,freetime
1303,E65A5B,warm,2.0,Informal,2,horizontal_stripes,boho,straight,freetime
1304,FFA500,warm,2.0,Informal,2,horizontal_stripes,boho,straight,freetime
1305,0000FF,warm,1.2,Informal,3,retro,street,straight,freetime
1306,000000,cold,1.2,Informal,2,floral,boho,loose,freetime
1307,00008b,warm,3.2,Formal,3,vertical_stripes,classic,,work
1308,00008b,warm,1.1,Informal,2,smooth,boho,straight,freetime
1309,00008b,warm,2.0,Informal,2,smooth,minimal,straight,freetime
1310,000000,warm,2.0,Informal,2,smooth,minimal,straight,freetime
1311,FFFF00,warm,2.0,Informal,2,smooth,minimal,straight,freetime
1312,164A0A,warm,3.0,Formal,3,smooth,minimal,oversize,freetime
1313,FFFFFF,cold,3.0,Informal,4,horizontal_stripes,casual,straight,freetime
1314,00008b,cold,3.0,Informal,4,horizontal_stripes,casual,straight,freetime
1315,FFC0CB,warm,3.0,Informal,1,horizontal_stripes,street,loose,work
1316,FFC0CB,warm,2.0,Informal,2,horizontal_stripes,casual,straight,freetime
1317,FFA500,warm,1.2,Informal,2,smooth,boho,loose,freetime
1318,000081,warm,1.2,Informal,2,smooth,boho,loose,freetime
1319,00008b,warm,1.1,Informal,3,printed,boho,straight,freetime
1320,000000,warm,1.1,Informal,3,printed,boho,straight,freetime
1321,00008b,cold,1.1,Formal,1,smooth,minimal,tight,freetime
1322,000000,cold,1.1,Formal,1,smooth,minimal,tight,freetime
1323,808080,warm,1.2,Informal,1,smooth,street,loose,freetime
1324,00008b,warm,1.1,Informal,2,vertical_stripes,minimal,loose,freetime
1325,ECE9D6,warm,2.0,Formal,2,floral,classic,straight,freetime
1326,D3D3D3,cold,3.1,Informal,1,smooth,minimal,straight,freetime
1327,FFC0CB,cold,3.1,Informal,1,smooth,minimal,straight,freetime
1328,00008b,cold,3.1,Informal,1,smooth,minimal,straight,freetime
1329,ECE9D6,cold,2.0,Informal,2,smooth,minimal,loose,work
1330,87CEFA,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1331,164A0A,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1332,00008b,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1333,DEB24C,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1334,000000,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1335,DFC8B2,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1336,FFC0CB,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1337,666633,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1338,ECE9D6,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1339,C7A2A2,warm,1.1,Informal,1,smooth,minimal,straight,freetime
1340,DEB24C,warm,3.0,Formal,2,miniprint,boho,straight,freetime
1341,B11730,warm,3.0,Formal,2,miniprint,boho,straight,freetime
1342,666633,cold,3.1,Informal,1,smooth,casual,loose,freetime
1343,ECE9D6,warm,3.0,Informal,2,smooth,casual,oversize,freetime
1344,000000,warm,3.0,Informal,2,smooth,casual,oversize,freetime
1345,000081,warm,3.0,Informal,2,smooth,casual,oversize,freetime
1346,FFFFFF,warm,1.1,Formal,2,smooth,classic,tight,freetime
1347,666633,warm,1.1,Formal,2,smooth,classic,tight,freetime
1348,00008b,warm,1.1,Formal,2,smooth,classic,tight,freetime
1349,FFC0CB,cold,3.0,Informal,1,smooth,classic,loose,freetime
1350,E65A5B,warm,3.2,Informal,2,smooth,casual,,night
1351,FFFF00,warm,3.2,Informal,2,smooth,casual,,night
1352,000081,warm,3.2,Informal,2,smooth,casual,,night
1353,C19A6B,warm,3.2,Informal,2,smooth,casual,,night
1354,B11730,warm,1.1,Formal,1,floral,classic,loose,freetime
1355,F29985,warm,2.0,Informal,2,smooth,classic,straight,freetime
1356,000081,warm,1.1,Informal,2,smooth,street,tight,freetime
1357,00008b,cold,2.0,Informal,1,smooth,minimal,loose,working_girl
1358,87CEFA,cold,1.1,Formal,2,smooth,boho,tight,freetime
1359,5F5E5E,warm,3.1,Informal,2,smooth,street,tight,freetime
1360,DFC8B2,warm,3.2,Formal,2,smooth,classic,loose,work
1361,00008b,warm,3.2,Formal,2,smooth,classic,loose,work
1362,462C0E,cold,1.1,Informal,2,animal_print,street,tight,freetime
1363,FFFF00,warm,1.1,Informal,3,geometric,street,straight,freetime
1364,800000,warm,2.0,Informal,2,smooth,boho,straight,work
1365,FFFFFF,warm,2.0,Informal,2,smooth,boho,straight,work
1366,00008b,warm,2.0,Informal,2,smooth,boho,straight,work
1367,ECE9D6,warm,3.2,Formal,1,printed,classic,,work
1368,000081,warm,3.2,Formal,1,printed,classic,,work
1369,FFFFFF,cold,2.0,Informal,3,smooth,street,straight,night
1370,000000,cold,2.0,Informal,3,smooth,street,straight,night
1371,B11730,warm,1.2,Informal,3,animal_print,street,straight,freetime
1372,FF00A8,warm,1.1,Formal,2,smooth,street,tight,freetime
1373,FFFFFF,warm,1.1,Formal,2,smooth,street,tight,freetime
1374,FFFFFF,warm,1.1,Informal,5,smooth,night,tight,night
1375,000000,warm,1.1,Informal,5,smooth,night,tight,night
1376,164A0A,cold,1.1,Formal,3,smooth,boho,tight,freetime
1377,000000,cold,1.1,Formal,3,smooth,boho,tight,freetime
1378,FFFFFF,warm,2.0,Informal,2,smooth,casual,straight,night
1379,E65A5B,warm,2.0,Informal,2,smooth,casual,straight,night
1380,B94600,warm,1.1,Informal,3,floral,boho,loose,freetime
1381,000000,warm,3.1,Formal,5,miniprint,classic,loose,freetime
1382,000000,warm,1.2,Informal,3,ethnic,boho,straight,night
1383,666633,warm,1.1,Informal,3,smooth,boho,straight,freetime
1384,00008b,warm,1.1,Informal,3,smooth,boho,straight,freetime
1385,FFFFFF,warm,2.0,Informal,2,horizontal_stripes,casual,straight,freetime
1386,00008b,warm,2.0,Informal,2,horizontal_stripes,casual,straight,freetime
1387,FFC0CB,warm,1.1,Formal,1,smooth,classic,tight,freetime
1388,ECE9D6,warm,2.0,Informal,2,smooth,minimal,loose,freetime
1389,FFC0CB,warm,2.0,Informal,2,smooth,minimal,loose,freetime
1390,00008b,warm,2.0,Informal,2,smooth,minimal,loose,freetime
1391,000081,warm,1.1,Informal,3,floral,boho,straight,freetime
1392,00008b,warm,2.0,Informal,2,smooth,street,straight,night
1393,000000,warm,2.0,Informal,2,smooth,street,straight,night
1394,00008b,warm,1.2,Informal,1,horizontal_stripes,casual,straight,freetime
1395,FFA500,warm,1.2,Informal,1,horizontal_stripes,casual,straight,freetime
1396,000081,warm,2.0,Informal,3,floral,boho,loose,freetime
1397,FFFFFF,warm,2.0,Informal,1,smooth,casual,straight,freetime
1398,B94600,warm,2.0,Informal,1,smooth,casual,straight,freetime
1399,5F5E5E,warm,2.0,Informal,1,smooth,casual,straight,freetime
1400,FF00A8,warm,1.2,Formal,2,smooth,boho,loose,freetime
1401,000000,warm,1.2,Formal,2,smooth,boho,loose,freetime
1402,40E0D0,warm,1.2,Formal,2,smooth,boho,loose,freetime
1403,000000,warm,2.0,Informal,1,horizontal_stripes,street,loose,freetime
1404,666633,warm,2.0,Informal,1,horizontal_stripes,street,loose,freetime
1405,87CEFA,warm,3.0,Informal,2,smooth,casual,tight,freetime
1406,00008b,warm,3.0,Informal,2,smooth,casual,tight,freetime
1407,008000,warm,3.0,Informal,2,smooth,casual,tight,freetime
1408,FFFFFF,cold,3.0,Informal,2,horizontal_stripes,street,tight,freetime
1409,00008b,cold,3.0,Informal,2,horizontal_stripes,street,tight,freetime
1410,00008b,cold,3.0,Informal,3,smooth,street,straight,freetime
1411,FFC0CB,cold,3.0,Informal,3,smooth,street,straight,freetime
1412,00008b,cold,1.1,Formal,3,smooth,night,tight,night
1413,000000,cold,1.1,Formal,3,smooth,night,tight,night
1414,FFC0CB,cold,1.1,Formal,3,smooth,night,tight,night
1415,9A8176,cold,1.1,Formal,3,smooth,night,tight,night
1416,00008b,cold,1.1,Informal,3,vertical_stripes,minimal,straight,work
1417,000000,cold,1.1,Informal,3,vertical_stripes,minimal,straight,work
1418,008000,cold,1.1,Formal,2,smooth,street,tight,work
1419,00008b,cold,3.1,Formal,2,horizontal_stripes,classic,straight,freetime
1420,00008b,warm,1.1,Informal,2,smooth,street,tight,freetime
1421,000000,cold,1.1,Informal,1,smooth,street,tight,freetime
1422,000000,warm,1.1,Informal,3,polka_dot,street,loose,freetime
1423,87CEFA,warm,1.1,Formal,2,smooth,street,tight,work
1424,000000,warm,1.1,Informal,1,pied_de_poule,minimal,straight,working_girl
1425,000000,warm,3.2,Formal,2,retro,classic,,work
1426,ECE9D6,warm,3.2,Formal,2,retro,classic,,work
1427,DEB24C,warm,3.2,Informal,1,geometric,casual,,freetime
1428,00008b,warm,3.2,Informal,1,geometric,casual,,freetime
1429,FFFFFF,warm,3.1,Informal,1,smooth,street,tight,freetime
1430,462C0E,cold,3.1,Formal,2,checked,classic,tight,working_girl
1431,00008b,warm,1.2,Formal,3,floral,classic,loose,freetime
1432,800000,warm,2.0,Informal,3,smooth,night,tight,freetime
1433,000000,warm,2.0,Informal,3,smooth,night,tight,freetime
1434,666633,warm,2.0,Informal,3,smooth,night,tight,freetime
1435,FFC0CB,warm,3.0,Formal,1,smooth,classic,straight,freetime
1436,00008b,warm,3.1,Formal,3,floral,boho,loose,freetime
1437,00008b,warm,2.0,Formal,2,smooth,classic,tight,freetime
1438,00008b,cold,3.0,Formal,2,smooth,classic,tight,freetime
1439,B11730,cold,3.0,Formal,2,smooth,classic,tight,freetime
1440,DEB24C,warm,1.1,Formal,2,floral,boho,loose,freetime
1441,DFC8B2,cold,3.1,Informal,2,smooth,boho,straight,night
1442,C19A6B,cold,3.1,Informal,2,smooth,boho,straight,night
1443,00008b,cold,3.1,Informal,2,smooth,boho,straight,night
1444,666633,cold,3.1,Informal,2,smooth,boho,straight,night
1445,B11730,cold,3.1,Informal,2,smooth,boho,straight,night
1446,C7A2A2,cold,3.1,Informal,2,smooth,boho,straight,night
1447,B11730,warm,2.0,Formal,1,smooth,classic,straight,night
1448,DEB24C,warm,2.0,Formal,1,smooth,classic,straight,night
1449,008000,warm,2.0,Formal,1,smooth,classic,straight,night
1450,FFFFFF,warm,2.0,Formal,1,smooth,classic,straight,night
1451,FFA500,warm,3.0,Formal,3,vertical_stripes,classic,loose,night
1452,E65A5B,warm,3.0,Formal,3,vertical_stripes,classic,loose,night
1453,BBA9E4,warm,3.0,Formal,3,vertical_stripes,classic,loose,night
1454,000000,warm,3.1,Formal,2,geometric,classic,tight,working_girl
1455,164A0A,warm,1.2,Formal,2,floral,classic,straight,freetime
1456,000000,warm,1.2,Formal,2,smooth,classic,straight,freetime
1457,FFA500,warm,1.2,Informal,2,ethnic,boho,straight,freetime
1458,B11730,warm,3.0,Informal,2,horizontal_stripes,casual,oversize,freetime
1459,000000,cold,1.2,Informal,2,smooth,night,loose,night
1460,00008b,warm,3.2,Informal,2,floral,boho,,work
1461,00008b,warm,3.1,Formal,5,floral,classic,straight,freetime
1462,FFFFFF,warm,3.1,Formal,1,vertical_stripes,classic,straight,working_girl
1463,00008b,warm,3.1,Formal,1,vertical_stripes,classic,straight,working_girl
1464,000000,warm,1.2,Informal,2,floral,boho,straight,freetime
1465,FFFFFF,warm,3.1,Informal,2,retro,street,loose,freetime
1466,000000,warm,3.1,Informal,2,retro,street,loose,freetime
1467,008000,cold,1.1,Formal,2,smooth,classic,loose,working_girl
1468,FFC0CB,cold,1.1,Formal,2,smooth,classic,loose,working_girl
1469,00008b,cold,1.1,Formal,2,smooth,classic,loose,working_girl
1470,000000,cold,1.1,Formal,2,smooth,classic,loose,working_girl
1471,000081,cold,1.1,Formal,2,smooth,street,tight,freetime
1472,000000,cold,1.2,Formal,2,smooth,classic,straight,freetime
1473,00008b,cold,1.2,Formal,2,smooth,classic,straight,freetime
1474,C19A6B,cold,3.0,Formal,2,smooth,classic,straight,freetime
1475,666633,cold,3.0,Formal,2,smooth,classic,straight,freetime
1476,9A8176,cold,3.0,Formal,2,smooth,classic,straight,freetime
1477,FFC0CB,cold,3.0,Formal,2,smooth,classic,straight,freetime
1478,B94600,cold,3.0,Formal,2,smooth,classic,straight,freetime
1479,DEB24C,cold,3.0,Formal,2,smooth,classic,straight,freetime
1480,B11730,warm,1.1,Formal,2,geometric,classic,straight,freetime
1481,00008b,warm,1.1,Formal,2,geometric,classic,straight,freetime
1482,DEB24C,cold,3.0,Formal,1,smooth,classic,straight,work
1483,00008b,cold,3.0,Formal,1,smooth,classic,straight,work
1484,DFC8B2,cold,3.0,Formal,1,smooth,classic,straight,work
1485,FFFF00,cold,3.0,Informal,1,smooth,boho,straight,freetime
1486,00008b,cold,3.0,Informal,1,smooth,boho,straight,freetime
1487,FFA500,warm,3.0,Formal,3,floral,boho,loose,freetime
1488,FFFFFF,warm,2.0,Informal,2,polka_dot,classic,straight,freetime
1489,00008b,warm,2.0,Informal,2,polka_dot,classic,straight,freetime
1490,B94600,warm,2.0,Informal,2,polka_dot,classic,straight,freetime
1491,E65A5B,warm,2.0,Informal,2,polka_dot,classic,straight,freetime
1492,00008b,warm,1.1,Formal,2,tropical,classic,tight,freetime
1493,008000,cold,3.0,Informal,3,horizontal_stripes,boho,loose,freetime
1494,DEB24C,cold,3.0,Informal,3,horizontal_stripes,boho,loose,freetime
1495,FFFF00,warm,3.0,Informal,2,horizontal_stripes,casual,loose,freetime
1496,B11730,warm,3.0,Informal,2,horizontal_stripes,casual,loose,freetime
1497,FFC0CB,warm,3.1,Formal,2,vertical_stripes,minimal,straight,work
1498,000000,warm,2.0,Informal,3,ethnic,street,straight,freetime
1499,FFFFFF,cold,3.0,Informal,2,smooth,street,loose,freetime
1500,DFC8B2,warm,3.1,Informal,3,retro,street,loose,freetime
1501,00008b,warm,1.1,Informal,2,floral,classic,loose,freetime
1502,008000,warm,1.1,Informal,2,floral,classic,loose,freetime
1503,000000,warm,1.1,Formal,3,floral,classic,loose,work
1504,00008b,cold,1.2,Formal,3,geometric,classic,straight,freetime
1505,DEB24C,warm,3.2,Informal,3,smooth,boho,,night
1506,00008b,warm,3.1,Informal,2,printed,casual,straight,freetime
1507,00008b,warm,1.2,Formal,1,smooth,classic,tight,freetime
1508,ECE9D6,warm,2.0,Formal,2,floral,classic,straight,work
1509,00008b,warm,1.1,Informal,3,floral,classic,loose,freetime
1510,462C0E,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1511,00008b,warm,1.2,Formal,2,floral,classic,straight,freetime
1512,00008b,warm,1.1,Formal,2,smooth,classic,loose,work
1513,F29985,warm,1.1,Formal,2,smooth,classic,loose,work
1514,000000,warm,1.1,Formal,2,smooth,classic,loose,work
1515,164A0A,cold,1.1,Informal,2,smooth,minimal,straight,freetime
1516,C19A6B,cold,1.1,Informal,2,smooth,minimal,straight,freetime
1517,000000,cold,1.1,Informal,2,smooth,minimal,straight,freetime
1518,00008b,warm,1.1,Formal,1,smooth,classic,loose,freetime
1519,F29985,warm,1.1,Formal,1,smooth,classic,loose,freetime
1520,000000,warm,1.1,Formal,1,smooth,classic,loose,freetime
1521,DEB24C,warm,1.1,Formal,1,smooth,classic,loose,freetime
1522,87CEFA,warm,3.0,Formal,2,vertical_stripes,classic,straight,freetime
1523,9A8176,warm,2.0,Informal,5,animal_print,night,loose,night
1524,00008b,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1525,000000,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1526,C19A6B,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1527,DEB24C,warm,1.2,Formal,2,floral,classic,straight,freetime
1528,00008b,warm,3.1,Formal,2,floral,classic,straight,freetime
1529,000000,cold,3.1,Informal,2,smooth,minimal,loose,work
1530,DFC8B2,cold,3.1,Informal,2,smooth,minimal,loose,work
1531,000081,warm,2.0,Formal,3,vertical_stripes,classic,straight,freetime
1532,808080,warm,1.1,Informal,3,miniprint,street,straight,freetime
1533,B11730,warm,1.1,Informal,3,miniprint,street,straight,freetime
1534,00008b,warm,3.2,Informal,3,cachemere,boho,,work
1535,E65A5B,warm,3.2,Informal,3,cachemere,boho,,work
1536,00008b,warm,3.2,Informal,1,ethnic,boho,,freetime
1537,000081,cold,3.1,Formal,1,smooth,classic,straight,freetime
1538,666633,warm,1.2,Informal,2,smooth,boho,loose,freetime
1539,DEB24C,warm,1.2,Formal,2,miniprint,classic,straight,freetime
1540,000000,warm,1.2,Informal,2,floral,boho,loose,work
1541,000000,warm,1.1,Informal,2,floral,boho,straight,freetime
1542,00008b,warm,1.2,Formal,2,floral,classic,straight,freetime
1543,FFFF00,warm,3.2,Informal,2,floral,boho,,work
1544,153668,warm,3.2,Informal,2,geometric,boho,,freetime
1545,B11730,cold,3.2,Informal,2,geometric,boho,,freetime
1546,153668,cold,3.2,Informal,2,geometric,boho,,freetime
1547,DEB24C,cold,3.2,Informal,2,geometric,boho,,freetime
1548,462C0E,warm,3.1,Formal,3,sheets,street,straight,freetime
1549,000081,warm,3.1,Formal,3,sheets,street,straight,freetime
1550,008000,warm,3.1,Formal,3,sheets,street,straight,freetime
1551,FFFFFF,warm,1.1,Formal,3,floral,boho,tight,freetime
1552,808080,warm,1.1,Informal,3,geometric,boho,straight,freetime
1553,BBE2AD,warm,1.1,Informal,2,smooth,classic,straight,freetime
1554,DFC8B2,warm,1.1,Informal,2,smooth,classic,straight,freetime
1555,B94600,warm,1.1,Informal,2,smooth,classic,straight,freetime
1556,00008b,cold,3.0,Informal,2,horizontal_stripes,casual,loose,freetime
1557,DEB24C,cold,3.0,Informal,2,horizontal_stripes,casual,loose,freetime
1558,B11730,cold,3.0,Informal,2,horizontal_stripes,casual,loose,freetime
1559,B94600,warm,1.1,Informal,3,smooth,boho,straight,night
1560,000000,warm,1.1,Informal,3,smooth,boho,straight,night
1561,164A0A,warm,1.1,Informal,3,smooth,boho,straight,night
1562,D3D3D3,cold,3.0,Informal,2,printed,street,oversize,freetime
1563,00008b,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1564,000000,warm,1.1,Informal,2,smooth,minimal,straight,freetime
1565,00008b,warm,1.1,Informal,2,smooth,classic,straight,freetime
1566,000000,warm,1.1,Informal,2,smooth,classic,straight,freetime
1567,B94600,warm,1.1,Formal,2,polka_dot,classic,loose,freetime
1568,ECE9D6,warm,2.0,Informal,2,vertical_stripes,casual,straight,freetime
1569,FFFFFF,warm,2.0,Formal,2,printed,classic,straight,freetime
1570,00008b,warm,2.0,Formal,2,printed,classic,straight,freetime
1571,FFFFFF,warm,3.1,Informal,1,floral,boho,straight,freetime
1572,ECE9D6,warm,1.1,Informal,2,checked,classic,straight,freetime
1573,00008b,warm,2.0,Informal,1,smooth,casual,loose,freetime
1574,B11730,warm,2.0,Informal,1,smooth,casual,loose,freetime
1575,87CEFA,warm,2.0,Formal,1,sheets,classic,straight,freetime
1576,FFC0CB,cold,3.2,Formal,1,smooth,classic,straight,freetime
1577,000081,warm,1.1,Informal,3,vertical_stripes,casual,straight,freetime
1578,FFC0CB,warm,1.1,Informal,3,vertical_stripes,casual,straight,freetime
1579,FFFF00,warm,3.1,Informal,5,floral,boho,loose,freetime
1580,00008b,warm,3.1,Informal,1,floral,street,straight,freetime
1581,000000,warm,3.1,Informal,1,floral,street,straight,freetime
1582,FFA500,warm,1.2,Informal,2,vertical_stripes,boho,loose,freetime
1583,000081,warm,1.1,Informal,2,smooth,street,tight,freetime
1584,FFFFFF,warm,1.1,Formal,1,smooth,classic,tight,freetime
1585,000000,cold,1.1,Formal,1,smooth,street,tight,night
1586,B11730,cold,3.1,Informal,2,smooth,casual,straight,freetime
1587,FFA500,warm,3.0,Formal,1,floral,classic,loose,freetime
1588,DFC8B2,warm,2.0,Informal,2,horizontal_stripes,street,loose,freetime
1589,ECE9D6,warm,2.0,Informal,1,smooth,boho,loose,freetime
1590,FFFFFF,warm,2.0,Informal,2,smooth,street,straight,freetime
1591,ECE9D6,warm,3.1,Formal,1,smooth,classic,straight,freetime
1592,00008b,warm,3.1,Formal,1,smooth,classic,straight,freetime
1593,164A0A,cold,1.1,Formal,1,smooth,minimal,straight,work
1594,000081,warm,1.2,Informal,5,animal_print,street,straight,freetime
1595,D3D3D3,warm,2.0,Informal,2,vertical_stripes,minimal,loose,freetime
1596,000000,warm,2.0,Informal,2,vertical_stripes,minimal,loose,freetime
1597,000081,warm,2.0,Informal,2,vertical_stripes,minimal,loose,freetime
1598,000000,warm,3.1,Informal,3,floral,boho,straight,freetime
1599,DFC8B2,warm,3.0,Formal,3,animal_print,classic,straight,work
1600,00008b,warm,1.1,Formal,1,floral,classic,straight,freetime
1601,C7A2A2,cold,1.1,Formal,1,smooth,classic,straight,freetime
1602,00008b,cold,1.1,Formal,1,smooth,classic,straight,freetime
1603,164A0A,cold,1.1,Formal,1,smooth,classic,straight,freetime
1604,DFC8B2,warm,1.1,Informal,1,vertical_stripes,classic,straight,freetime
1605,000000,warm,3.1,Informal,3,smooth,minimal,straight,special_occasion
1606,000000,warm,1.2,Formal,2,miniprint,classic,tight,freetime
1607,000000,warm,1.2,Informal,3,geometric,night,tight,night
1608,DEB24C,warm,1.2,Informal,3,geometric,night,tight,night
1609,FFFFFF,warm,1.2,Informal,3,geometric,night,tight,night
1610,0000FF,cold,1.1,Informal,2,smooth,minimal,straight,work
1611,000000,warm,2.0,Informal,3,smooth,street,tight,freetime
1612,D84936,warm,2.0,Informal,3,smooth,street,tight,freetime
1613,008000,warm,2.0,Informal,3,smooth,street,tight,freetime
1614,FFFFFF,warm,2.0,Informal,3,smooth,street,tight,freetime
1615,FFFF00,warm,2.0,Informal,3,smooth,street,tight,freetime
1616,00008b,warm,1.1,Informal,2,smooth,casual,loose,work
1617,000000,warm,1.1,Formal,2,smooth,street,straight,freetime
1618,666633,warm,1.1,Formal,2,smooth,street,straight,freetime
1619,000081,cold,1.1,Formal,1,smooth,street,tight,freetime
1620,000000,warm,3.1,Formal,2,bodoque,classic,straight,freetime
1621,800000,warm,2.0,Formal,2,smooth,night,straight,night
1622,FFFFFF,warm,2.0,Formal,2,smooth,night,straight,night
1623,B94600,warm,2.0,Formal,2,smooth,night,straight,night
1624,000000,warm,2.0,Formal,2,smooth,night,straight,night
1625,000000,warm,2.0,Formal,1,smooth,classic,straight,night
1626,00008b,cold,3.0,Formal,2,miniprint,classic,straight,freetime
1627,164A0A,warm,3.0,Formal,1,floral,boho,straight,freetime
1628,D3D3D3,warm,2.0,Informal,1,bodoque,boho,straight,freetime
1629,DFC8B2,cold,3.1,Informal,2,smooth,casual,straight,freetime
1630,00008b,cold,3.1,Informal,2,smooth,casual,straight,freetime
1631,0000FF,cold,3.0,Formal,2,floral,classic,straight,freetime
1632,008000,warm,1.1,Informal,2,smooth,classic,straight,freetime
1633,00008b,warm,1.1,Informal,2,smooth,classic,straight,freetime
1634,000000,warm,1.1,Informal,2,smooth,classic,straight,freetime
1635,B94600,warm,1.1,Informal,2,smooth,classic,straight,freetime
1636,164A0A,warm,1.1,Informal,2,smooth,classic,straight,freetime
1637,0000FF,warm,3.0,Formal,1,smooth,classic,straight,freetime
1638,000000,warm,3.0,Formal,1,smooth,classic,straight,freetime
1639,D84936,warm,3.0,Formal,1,smooth,classic,straight,freetime
1640,ECE9D6,warm,3.0,Formal,1,smooth,classic,straight,freetime
1641,000000,warm,2.0,Informal,1,smooth,night,straight,night
1642,00008b,warm,1.2,Formal,2,smooth,boho,loose,freetime
1643,462C0E,cold,3.2,Formal,2,smooth,classic,,night
1644,DEB24C,cold,3.2,Formal,2,smooth,classic,,night
1645,462C0E,cold,3.2,Informal,1,smooth,street,,night
1646,DEB24C,cold,3.2,Informal,1,smooth,street,,night
1647,5F5E5E,warm,2.0,Informal,2,smooth,casual,loose,freetime
1648,BBE2AD,warm,2.0,Informal,2,smooth,casual,loose,freetime
1649,462C0E,cold,3.2,Informal,2,smooth,street,,freetime
1650,DEB24C,cold,3.2,Informal,2,smooth,street,,freetime
1651,A57E62,warm,3.2,Informal,2,smooth,casual,,freetime
1652,B94600,warm,3.2,Informal,2,smooth,casual,,freetime
